# Generated from noise_cmb_s4.dat
#   TT source: SO_LAT_Nell_T_atmv1_baseline_fsky0p4_ILC_CMB.txt
#   EE source: SO_LAT_Nell_P_baseline_fsky0p4_ILC_CMB_E.txt
#   nlkk source: nlkk_v3_1_0_deproj0_SENS1_fsky0p4_it_lT30-3000_lP30-5000.dat
#   fill missing values with 1000000
43 1.023160e-04 1.901330e-04 2.879490e-08 4.297500e+00 5.152100e-03 2.432000e-04 1.067600e-11 1.888000e-13 4.000000e-01
44 1.023100e-04 1.867000e-04 2.883646e-08 4.166100e+00 4.592700e-03 2.507200e-04 1.021200e-11 1.765700e-13 4.000000e-01
45 1.023050e-04 1.834200e-04 2.887903e-08 4.042700e+00 4.045100e-03 2.582000e-04 9.777800e-12 1.653900e-13 4.000000e-01
46 1.022990e-04 1.802850e-04 2.892261e-08 3.926600e+00 3.508400e-03 2.656300e-04 9.371200e-12 1.551600e-13 4.000000e-01
47 1.022930e-04 1.772820e-04 2.896720e-08 3.817200e+00 2.981400e-03 2.730100e-04 8.989800e-12 1.458000e-13 4.000000e-01
48 1.022870e-04 1.744040e-04 2.901278e-08 3.714000e+00 2.462900e-03 2.803300e-04 8.631800e-12 1.372100e-13 4.000000e-01
49 1.022820e-04 1.716410e-04 2.905938e-08 3.616400e+00 1.951500e-03 2.875900e-04 8.295300e-12 1.292600e-13 4.000000e-01
50 1.022760e-04 1.689860e-04 2.910698e-08 3.523600e+00 1.446200e-03 2.947900e-04 7.978700e-12 1.218500e-13 4.000000e-01
51 1.022700e-04 1.664310e-04 2.915559e-08 3.435600e+00 9.471300e-04 3.019100e-04 7.680400e-12 1.149500e-13 4.000000e-01
52 1.022650e-04 1.639710e-04 2.920521e-08 3.352000e+00 4.545200e-04 3.089500e-04 7.399100e-12 1.085100e-13 4.000000e-01
53 1.022590e-04 1.616000e-04 2.925583e-08 3.272600e+00 -3.130000e-05 3.159100e-04 7.133600e-12 1.025200e-13 4.000000e-01
54 1.022530e-04 1.593120e-04 2.930746e-08 3.197100e+00 -5.100000e-04 3.227700e-04 6.882600e-12 9.693200e-14 4.000000e-01
55 1.022470e-04 1.571020e-04 2.936010e-08 3.125400e+00 -9.813600e-04 3.295300e-04 6.645300e-12 9.172100e-14 4.000000e-01
56 1.022420e-04 1.549660e-04 2.941375e-08 3.057200e+00 -1.445500e-03 3.361900e-04 6.420500e-12 8.686200e-14 4.000000e-01
57 1.022360e-04 1.528990e-04 2.946842e-08 2.992200e+00 -1.902600e-03 3.427400e-04 6.207500e-12 8.233700e-14 4.000000e-01
58 1.022300e-04 1.508980e-04 2.952409e-08 2.930300e+00 -2.352800e-03 3.492000e-04 6.005300e-12 7.812500e-14 4.000000e-01
59 1.022250e-04 1.489590e-04 2.958079e-08 2.871300e+00 -2.796300e-03 3.555400e-04 5.813200e-12 7.419900e-14 4.000000e-01
60 1.022190e-04 1.470780e-04 2.963850e-08 2.814800e+00 -3.233400e-03 3.617800e-04 5.630600e-12 7.053100e-14 4.000000e-01
61 1.022130e-04 1.452530e-04 2.969723e-08 2.760700e+00 -3.664200e-03 3.679200e-04 5.456600e-12 6.709400e-14 4.000000e-01
62 1.022070e-04 1.434800e-04 2.975698e-08 2.709000e+00 -4.088300e-03 3.739400e-04 5.291000e-12 6.387400e-14 4.000000e-01
63 1.022020e-04 1.417580e-04 2.981775e-08 2.659400e+00 -4.505400e-03 3.798400e-04 5.133000e-12 6.086000e-14 4.000000e-01
64 1.021960e-04 1.400830e-04 2.987955e-08 2.611800e+00 -4.915300e-03 3.856100e-04 4.982300e-12 5.803800e-14 4.000000e-01
65 1.021900e-04 1.384530e-04 2.994238e-08 2.566300e+00 -5.317400e-03 3.912500e-04 4.838400e-12 5.539400e-14 4.000000e-01
66 1.021850e-04 1.368670e-04 3.000624e-08 2.522500e+00 -5.711500e-03 3.967400e-04 4.701000e-12 5.291100e-14 4.000000e-01
67 1.021790e-04 1.353210e-04 3.007113e-08 2.480600e+00 -6.097300e-03 4.020900e-04 4.569700e-12 5.057200e-14 4.000000e-01
68 1.021730e-04 1.338150e-04 3.013706e-08 2.440200e+00 -6.474400e-03 4.072800e-04 4.444000e-12 4.836000e-14 4.000000e-01
69 1.021670e-04 1.323460e-04 3.020403e-08 2.401500e+00 -6.843000e-03 4.123000e-04 4.323800e-12 4.626700e-14 4.000000e-01
70 1.021620e-04 1.309120e-04 3.027203e-08 2.364200e+00 -7.203200e-03 4.171800e-04 4.208600e-12 4.428900e-14 4.000000e-01
71 1.021560e-04 1.295130e-04 3.034108e-08 2.328400e+00 -7.555400e-03 4.218900e-04 4.098200e-12 4.242200e-14 4.000000e-01
72 1.021500e-04 1.281470e-04 3.041118e-08 2.294000e+00 -7.899700e-03 4.264400e-04 3.992300e-12 4.065800e-14 4.000000e-01
73 1.021450e-04 1.268120e-04 3.048232e-08 2.260800e+00 -8.236300e-03 4.308400e-04 3.890800e-12 3.899300e-14 4.000000e-01
74 1.021390e-04 1.255070e-04 3.055452e-08 2.228800e+00 -8.565400e-03 4.350700e-04 3.793300e-12 3.741800e-14 4.000000e-01
75 1.021330e-04 1.242310e-04 3.062777e-08 2.198000e+00 -8.887300e-03 4.391500e-04 3.699600e-12 3.592400e-14 4.000000e-01
76 1.021270e-04 1.229820e-04 3.070208e-08 2.168200e+00 -9.202000e-03 4.430600e-04 3.609600e-12 3.450600e-14 4.000000e-01
77 1.021220e-04 1.217610e-04 3.077745e-08 2.139500e+00 -9.509500e-03 4.468200e-04 3.523100e-12 3.315800e-14 4.000000e-01
